想着|91.6043
跟前|91.586
处|91.5358
必是|91.2896
昨儿|91.1557
小丫头子|90.7631
亦|90.3141
行|90.0157
倘或|89.947
妈妈|89.9419
该|89.8409
问他|89.7729
不觉|89.3696
我就|89.1758
那时|89.0898
玉|88.585
奴才|88.4137
对|88.1606
昨日|87.8287
未|87.5479
这一|87.5112
忽见|87.3188
面|87.1444
会|87.0867
见他|87.0673
睡|87.0535
下回分解|86.8992
让|86.8511
雪雁|86.8233
莺儿|86.6088
本|86.4985
悄悄的|86.2086
哭|86.1962
生气|85.7229
一般|85.5757
但|85.3908
走了|85.1874
书|84.8524
顽|84.7096
此|84.5186
因问|84.3747
答应着|84.3148
作什么|84.2125
便道|84.015
理|83.98
象|83.9217
身上|83.8625
将来|83.7728
黛玉笑道|83.758
是个|83.5359
林之孝家|83.447
的东西|83.1266
姑娘们|82.8776
麝月|82.8603
信|82.5769
才是|82.3666
妙玉|82.1033
里面|81.7846
因说道|80.965
宝二爷|80.7167
姨太太|80.4657
仍|80.4626
你就|80.183
上卷|79.9704
上来|79.7044
一回|79.6863
宝蟾|79.5059
领|79.4937
凤姐笑道|79.3045
听了这话|79.2914
之事|79.0276
岂不|78.8658
外面|78.6987
算|78.3523
闹|77.754
少不得|77.6453
赶着|77.6294
不过是|76.6917
长|76.6416
哥哥|76.0046
恐|75.8343
喜欢|75.8306
名|75.7784
点|75.6225
难|75.1764
宝琴|75.1284
跑|75.1254
坐下|74.7328
好些|74.7285
字|74.6542
弄|74.4248
——|74.3542
贾环|74.3186
预备|74.0171
起身|73.8117
婆子|73.6316
寻|73.5959
一样|73.5799
拿了|73.4261
家去|73.4138
坐着|73.3781
众人都|73.3303
听说|73.0783
给我|73.0476
门|72.9027
香|72.8403
只要|72.7426
既|72.7393
丫鬟|72.5131
如|72.0575
早已|72.0529
今|71.8792
姨娘|71.8454
礼|71.8125
却是|71.8033
尤二姐|71.7779
袭人笑道|71.699
带着|71.6357
那一个|71.6042
房中|71.5398
见宝玉|71.5002
虽然|71.2883
爱|71.2724
丫头们|71.235
回家|71.2015
不想|71.1294
即|71.0535
林妹妹|70.9412
薛蝌|70.768
何|70.6764
秦钟|70.599
半日|70.5418
念|70.2279
婶子|70.1402
叔叔|70.1195
拿着|69.9165
有人|69.8671
也都|69.8276
前日|69.6681
拉着|69.4156
二则|69.1414
办|68.8319
能|68.6237
鸳鸯道|68.4746
一声|68.4655
大爷|68.3537
儿子|68.207
者|68.075
不然|67.9881
不曾|67.7925
家人|67.7626
众人道|67.6784
想来|67.646
赏|67.5205
下来|67.3241
兄弟|67.1195
看了|67.0899
不在话下|67
也没|66.8777
平儿道|66.6076
是谁|66.5258
只听|66.4811
诗|66.2345
李纨道|66.219
发|66.1445
你也|66.1155
女儿|65.759
吃饭|65.7492
赶|65.6284
两个人|65.4296
及|65.3021
也就|65.2918
所|65.285
身|65.2649
瞧瞧|65.1113
老祖宗|65.0899
明白|65.072
别的|64.9995
史湘云|64.9181
打听|64.8269
送了|64.7602
月|64.7546
完了|64.743
收拾|64.7164
宝玉听说|64.6369
话说|64.4604
独|64.384
单|64.2482
每日|64.2259
随|64.1736
可是|64.0044
嫂子|63.9443
我是|63.9288
得了|63.8987
等着|63.8948
想了一想|63.8097
的丫头|63.5992
干|63.548
看时|63.4953
现在|63.3439
有个|63.2999
安|63.0029
吩咐|62.9983
也罢了|62.8905
多少|62.7897
几|62.7895
取|62.7184
穿|62.6867
知道了|62.6865
王夫人等|62.6657
老婆子|62.6519
一句|62.4879
我还|62.4583
好好的|62.4356
便问|62.3853
薛姨妈道|62.1808
的时候|62.0467
开|61.9431
喜|61.926
湘云道|61.9208
亲自|61.8776
实在|61.8485
茗烟|61.8213
可不是|61.8131
喝|61.7359
提|61.6722
在家|61.6681
略|61.5436
各自|61.5179
母亲|61.3719
一看|61.1663
不许|61.1174
宝姐姐|61.0084
骂|60.9812
因笑道|60.9639
给你|60.8991
众人听了|60.7835
大老爷|60.7135
到底是|60.7032
有些|60.5942
收|60.3664
在外头|60.2312
也没有|59.9981
爷|59.9887
司棋|59.8055
放心|59.7883
高兴|59.6817
这些人|59.5598
意|59.4793
那日|59.3352
有什么|59.1741
探春道|59.1164
贾兰|59.0891
回说|59.074
各处|58.7979
听得|58.7721
可怜|58.738
叫你|58.7008
笑着|58.681
恨|58.6239
车|58.5791
我想|58.5679
姨妈|58.2459
哥儿|58.2392
园中|58.1411
凤姐儿道|58.1078
好生|57.9132
不免|57.6627
等我|57.5605
一天|57.4482
糊涂|57.4455
商议|57.4429
他两个|57.3609
其|57.2821
必|57.1712
侄儿|57.1676
凤丫头|57.0733
就好了|56.9894
了一回|56.9314
便将|56.8747
竟是|56.7715
派|56.7694
若说|56.7659
了一个|56.7551
凤姐听了|56.6819
不必|56.6186
亲戚|56.5744
我的|56.367
不依|56.1626
直|56.1259
五儿|56.1072
与他|56.0583
一处|56.0529
令|55.9163
伤心|55.901
妈|55.7551
定|55.6203
想起|55.5189
不见|55.3
时常|55.2732
一年|55.2695
底下|55.1918
头里|55.1402
不在家|55.0812
请安|55.0186
接着|54.9882
小的|54.9766
姊妹|54.9296
答应|54.8578
父母|54.8193
命人|54.6727
这事|54.6463
又问|54.5553
有了|54.5243
脸上|54.4779
吃酒|54.4523
好的|54.4267
凡|54.2658
主子|54.2627
又见|54.1848
说他|54.0829
横竖|54.0786
可巧|54.0646
&#39|54
没了|53.9952
和尚|53.95
坐了|53.3919
贾母等|53.3867
又不|53.3846
伺候|53.3059
一齐|53.1483
真是|53.0743
上头|52.9451
接了|52.9182
明|52.9132
过了|52.7816
你又|52.7645
茶|52.7132
打发人|52.6486
依|52.5694
买|52.5675
我才|52.4581
探春笑道|52.4299
便叫|52.4265
戏|52.373
大夫|52.3442
觉得|52.2604
刚|52.1939
告诉了|52.1927
提起|52.0678
然|52.0452
忙笑道|52.0419
虽是|51.8818
吗|51.7982
写|51.7967
大奶奶|51.7171
四|51.6775
就完了|51.6616
新|51.5413
去的|51.4887
唤|51.4052
出去了|51.4048
遇见|51.3881
宝兄弟|51.3132
无人|51.2763
当下|51.2288
热闹|51.1237
袭人等|50.9965
请了安|50.9727
我说|50.899
合|50.8835
不象|50.8042
叫他们|50.7546
开了|50.6393
回道|50.6218
言|50.6033
疼|50.59
家中|50.4754
混|50.2496
身子|50.2057
秋纹|50.1738
近日|50.0123
乃|50.0003
眼|49.9611
请了|49.9095
料理|49.6927
次日|49.6671
正要|49.6361
林之孝|49.5751
心内|49.5233
太太们|49.468
刘姥姥道|49.442
走到|49.3333
也要|49.1547
平儿笑道|49.1273
动|49.1006
众|49.0119
和我|48.9454
以|48.8903
急的|48.8564
亏|48.8449
可以|48.8383
有事|48.7789
笑说|48.7019
房|48.5906
定了|48.5747
岫烟|48.4996
谢|48.4974
药|48.4895
今年|48.4854
落|48.4544
实|48.4058
十|48.3788
不管|48.3652
姊妹们|48.2717
口|48.2509
气的|48.225
磕头|48.1705
宝姑娘|48.0675
便命|48.0656
紫鹃道|47.9862
且说|47.9171
当日|47.9141
刚才|47.8815
小厮们|47.8566
冷|47.8512
忘了|47.8179
先生|47.7441
正经|47.6182
站着|47.5127
满|47.4817
又道|47.4612
似的|47.3826
受|47.3306
神|47.3171
房里|47.2489
散|47.1875
觉|46.8766
入|46.8332
烦|46.7084
也不用|46.706
不但|46.679
告|46.6753
好姐姐|46.6536
站起来|46.6498
一人|46.5678
住了|46.5406
见过|46.5013
上去|46.4159
着急|46.4098
荣府|46.3579
留|46.3559
跟了|46.3525
丢了|46.2699
岂知|46.2252
官|46.1679
正在|46.106
手里|46.0561
画|45.7534
急|45.7494
最|45.7226
女|45.7101
养|45.5948
收了|45.5875
或者|45.5855
十分|45.5126
一件|45.3564
旺儿|45.3154
你老人家|45.2935
抱怨|45.0773
只好|45.0735
女人|45.0368
秦氏|45.0038
究竟|44.9833
女孩儿|44.9763
况|44.939
这边|44.9315
好歹|44.9281
打了|44.8807
不可|44.7292
和他|44.719
那里知道|44.6382
原来是|44.5426
忽然|44.4737
邢王二夫|44.4397
又命|44.4382
没人|44.4231
闻得|44.4166
一夜|44.3754
便向|44.2926
但是|44.2854
脸|44.2489
衣裳|44.1863
甚|44.1813
做什么|44.1044
仍旧|44.0901
不大|44.0125
推|44.0038
还说|43.8082
都说|43.7453
乐|43.742
小厮|43.6949
便问道|43.6928
看看|43.6679
说起|43.5753
照应|43.5469
晴雯道|43.4917
房内|43.4558
红了脸|43.4515
很|43.3126
也不敢|43.0814
总|43.0733
另|43.044
强|43.0344
二姐|43.0083
彩云|42.9273
什么事|42.9244
且听|42.9178
贾瑞|42.8823
要紧|42.8633
这件事|42.8625
贾母听了|42.8293
引|42.822
又要|42.619
湘云笑道|42.6065
我倒|42.5858
读书|42.5517
衣服|42.5409
便笑道|42.4812
贾蔷|42.4604
唬|42.4207
则|42.353
说什么|42.3342
陪着|42.3232
