刚才|139.136
好些|139.106
现在|139.086
叫我|138.708
大观园|138.66
听如此说|138.619
内|138.184
这么着|138.046
不在家|137.277
知道了|137.255
丰儿|136.793
你老人家|136.737
婆子道|136.647
换了衣服|136.226
半晌|136.061
嗳哟哟|135.908
吃了|135.68
不依|135.599
王夫人等|135.433
冯紫英道|134.717
门上|134.699
好了|134.693
不中用|134.58
但是|134.53
不想|134.523
怎样|133.999
王熙凤|133.964
底下|133.913
忽听|133.699
点头道|133.559
等语|133.016
外|132.448
年|132.086
不必|131.34
王夫人听了|131.157
回至房中|131.086
回到自己房中|131.074
快|131.073
李纨笑道|130.691
彩云|130.665
姊妹|129.965
贾瑞|129.823
便问道|129.439
又嘱咐|129.33
总|129.117
被|129.076
玉|128.669
大老爷|128.667
____|128.141
可是|127.916
恐|127.894
究竟|127.706
便是|127.284
既如此|127.164
那婆子|126.964
琏二奶奶|126.963
感谢不尽|126.805
意|126.612
姊妹们|126.591
早已|126.375
这是怎么说|125.836
的丫头|125.752
的话说了一遍|125.748
小丫头子|125.724
等着|125.58
使不得|125.463
况|125.253
面|125.111
行|124.944
这些东西|124.713
收|124.225
高兴|124.096
递与宝玉|123.738
忙笑道|123.364
了一回|123.294
风|122.839
那一个|122.749
金桂的母亲|122.552
我想|121.631
随|121.57
不好意思|121.384
开|121.292
站住|121.207
彼时|121.144
在外头|121.121
又见|120.868
一回|120.833
每|120.758
思前想后|120.658
至|120.088
未|119.79
不得|119.732
藕官|119.718
手|119.684
子兴道|119.58
想起|119.463
说到这里|119.258
怡红院|119.202
没趣|119.174
却是|119.15
警幻道|119.066
哥儿|119.016
单|118.924
正经|118.836
实|118.758
少|118.6
巧姐儿|118.473
每日|118.274
伺候|117.896
尤氏笑道|117.764
低了头|117.643
吃茶|117.575
钱|117.563
湘莲道|117.476
清|117.197
我也|116.848
有什么|116.674
待|116.501
够了|116.258
上来|115.87
除|115.845
纵|115.758
这还了得|115.735
女|115.727
的意思|115.586
又道|115.353
别说|115.34
他两个|115.137
便笑道|114.941
作了一个揖|114.866
不自在|114.613
一句|114.583
茗烟|114.308
未知何事|114.12
都说|114.049
不认得|113.619
在一处|113.501
一齐|113.386
母亲|113.104
比不得|113.016
妙玉道|112.899
妙极|112.732
姨妈|112.677
听得|112.615
管|112.454
到底是|112.435
不要|112.115
低头不语|111.996
岂不省事|111.755
这些人|111.74
侄儿|111.233
秋|111.185
背地里|111.162
宁国府|111.022
张|111.017
是极|110.959
众人都|110.934
大太太|110.842
地|110.78
怕什么|110.719
拍手笑道|110.652
年纪|110.475
家人|110.354
便叫|110.291
诗|110.139
回道|110.079
干净|109.807
为的是|109.74
就好了|109.546
皆|109.515
回过头来|109.392
李贵|109.347
还要|109.006
姨娘|108.84
很好|108.555
啐了一口|108.541
慢慢的|108.494
闹出事来|108.443
漱了口|108.049
左思右想|108.011
那姑子道|107.847
巴不得|107.771
让|107.741
写道是|107.681
上头|107.649
小厮|107.409
孩子|107.173
掉下泪来|106.965
哭道|106.869
都笑道|106.821
一辈子|106.733
那僧道|106.366
见过|106.234
那僧笑道|106.098
岂知|105.818
睁开眼|105.68
信|105.659
傻丫头|105.572
又骂|105.559
小姐|105.551
三姑娘|105.486
又是|105.448
使得|105.155
处|105.111
贾母听说|105.083
在屋里|104.998
冯紫英|104.923
林黛玉道|104.852
吃毕|104.759
倒象|104.739
这么|104.653
五儿|104.622
拿着|104.466
不提|104.258
原故|104.235
听说|104.202
我就|104.091
之|104.071
姑妈|104.036
不是别人|103.999
贾芸道|103.722
吃了饭|103.608
本|103.527
在家里|103.517
口|103.504
话未说完|103.364
之意|103.264
原来是|103.247
众人听说|103.11
混说|103.041
我的儿|103.02
求|102.873
走了|102.719
照应|102.699
无法|102.534
退出|102.402
兄弟|102.057
第二件|102.056
在家|102.053
不多时|101.78
不放心|101.63
这一|101.599
仗着|101.469
点点头儿|101.396
周瑞家的道|101.187
做|101.035
雪雁道|100.93
人报|100.914
因为|100.865
西厢记|100.672
不信|100.536
睡|100.338
有我呢|100.153
磕了头|100.13
欢喜|100.043
并不|100.024
叹了一声|99.9952
蒋玉菡|99.65
似的|99.5549
忽然|99.5317
一闻此言|99.4911
理|99.4573
之事|99.3494
也是有的|99.1135
太虚幻境|99.0958
之处|99.0071
联道|98.9537
也不理会|98.7994
贾芹|98.78
真是|98.6981
一径|98.6833
婆子们|98.5536
只要|98.5162
见他|98.4056
告诉他|98.3376
不必细述|98.16
恐怕|97.9334
吓了一跳|97.23
上面|97.1962
儿子|97.047
觉得|97.0218
怔了半天|96.9254
何三道|96.7264
忙道|96.7001
抬头一看|96.672
代儒|96.6693
喜|96.6478
鬼鬼祟祟的|96.6053
男人|96.526
贾母等|96.3
婆子|96.2113
了不得|96.1576
即|96.0699
着急|95.9845
小孩子家|95.9503
大夫|95.9245
贾琏笑道|95.9117
很是|95.8675
放|95.6343
惟有|95.5303
出门|95.4592
我告诉你|95.1284
从此|95.1113
告诉了|95.0766
赖大|95.0646
不许|95.0497
可知|94.974
虽如此说|94.4
从今以后|94.3892
也罢|94.2641
上上下下|94.1437
既这么说|93.7668
至次日|93.672
不管|93.6668
甄应嘉道|93.6561
不象|93.4935
那丫头|93.4918
众人笑道|93.4901
红玉道|93.2742
金钏儿|93.1098
何苦来|93.0464
爷|92.9455
众|92.8907
家去|92.8122
一夜无眠|92.6835
好端端的|92.614
你就|92.5705
令|92.5326
何必|92.4742
算|92.4184
不见|92.3087
李嬷嬷|92.2962
梦|92.1909
一天|92.0474
模样儿|91.9616
